Store ID,Store Name,Business ID,Merchant Store ID,Payout Date,Currency,Subtotal,Subtotal Tax Passed by DoorDash to Merchant,Commission,Commission Tax,Drive Charge,Marketing Fees (for historical reference only) | (All discounts and fees),Marketing Fee Tax (for historical reference only) | (Taxes on any applicable marketing fees),Alcohol Flat Fee,Alcohol Flat Fee Tax,Bag Fee,Bag Fee Tax,Cup Fee,Cup Fee Tax,Snap Ebt Discount,Error Charges,Adjustments | (for historical reference only),Total Before Adjustments,Net Payout,Transactions Start Local Date,Transactions End Local Date,Transactions Start UTC Date,Transactions End UTC Date,Payout ID,Payout Status,Tax Remitted by DoorDash to State,Printer Fee,Tablet Fee,Payment Processing Fee,Delivery Order Fee,Pickup Order Fee,Subscription Fee,Customer Discounts from Marketing | (Funded by You),Customer Discounts from Marketing | (Funded by DoorDash),Customer Discounts from Marketing | (Funded by a Third-party),Marketing Fees | (Including any applicable taxes),DoorDash Marketing Credit,Third-party Contribution,Adjustments
684559,McDonald's (16832-BROWARD & 1ST),5579,16832,2025-07-14,USD,9175.08,0.00,1175.85,0.00,0.00,1700.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109.00,38.65,6189.92,6228.57,2025-07-07,2025-07-14,2025-07-07,2025-07-14,498487279,PAID,538.62,0.00,0.00,0.00,0.00,0.00,0.00,-1448.85,-32.34,0.00,-251.46,32.34,0.00,38.65
684904,"McDonald's (29261-BOCA RATON, BOCA CENTER RELO)",5579,29261,2025-07-14,USD,3723.64,0.00,413.72,0.00,0.00,662.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.89,24.11,2626.96,2651.07,2025-07-07,2025-07-14,2025-07-07,2025-07-14,498488416,PAID,220.51,0.00,0.00,0.00,0.00,0.00,0.00,-551.19,-18.30,0.00,-110.88,18.30,0.00,24.11
684906,McDonald's (24106-PALM AIRE),5579,24106,2025-07-14,USD,3701.30,0.00,422.45,0.00,0.00,592.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.38,73.10,2645.61,2718.71,2025-07-07,2025-07-14,2025-07-07,2025-07-14,498486866,PAID,220.34,0.00,0.00,0.00,0.00,0.00,0.00,-497.82,-60.94,0.00,-95.04,60.94,0.00,73.10
684917,McDonald's (24636-COPANS RD. & I - 95),5579,24636,2025-07-14,USD,4073.91,0.00,477.88,0.00,0.00,834.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.98,116.05,2697.77,2813.82,2025-07-07,2025-07-14,2025-07-07,2025-07-14,498493625,PAID,233.02,0.00,0.00,0.00,0.00,0.00,0.00,-719.44,-26.15,0.00,-114.84,26.15,0.00,116.05
684918,McDonald's (6653-DEERFIELD BEACH),5579,6653,2025-07-14,USD,5990.61,0.00,684.34,0.00,0.00,877.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,155.35,68.13,4273.52,4341.65,2025-07-07,2025-07-14,2025-07-07,2025-07-14,498488885,PAID,363.53,0.00,0.00,0.00,0.00,0.00,0.00,-752.66,-50.33,0.00,-124.74,50.33,0.00,68.13
685069,McDonald's (4112-SAMPLE ROAD),5579,4112,2025-07-14,USD,5423.78,0.00,596.45,0.00,0.00,935.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.51,83.51,3858.13,3941.64,2025-07-07,2025-07-14,2025-07-07,2025-07-14,498483769,PAID,321.37,0.00,0.00,0.00,0.00,0.00,0.00,-810.95,-26.03,0.00,-124.74,26.03,0.00,83.51
685071,McDonald's (36313-ATLANTIC EXTENSION II),5579,36313,2025-07-14,USD,2142.62,0.00,245.45,0.00,0.00,503.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.81,69.84,1339.96,1409.80,2025-07-07,2025-07-13,2025-07-07,2025-07-14,498491692,PAID,118.70,0.00,0.00,0.00,0.00,0.00,0.00,-432.12,-12.88,0.00,-71.28,12.88,0.00,69.84
685073,McDonald's (1585-A & F),5579,1585,2025-07-14,USD,4979.91,0.00,609.52,0.00,0.00,736.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,91.01,50.30,3542.42,3592.72,2025-07-07,2025-07-14,2025-07-07,2025-07-14,498480774,PAID,303.97,0.00,0.00,0.00,0.00,0.00,0.00,-620.14,-15.08,0.00,-116.82,15.08,0.00,50.30
685633,McDonald's (1868-PEMBROKE PINES),5579,1868,2025-07-14,USD,7961.68,0.00,901.92,0.00,0.00,1396.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.51,73.92,5586.61,5660.53,2025-07-07,2025-07-14,2025-07-07,2025-07-14,498487022,PAID,467.55,0.00,0.00,0.00,0.00,0.00,0.00,-1196.66,-84.67,0.00,-199.98,84.67,0.00,73.92
686273,McDonald's (10881-CONGRESS & 22ND),5579,10881,2025-07-14,USD,11099.28,0.00,1355.86,0.00,0.00,1768.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,184.69,102.30,7790.32,7892.62,2025-07-07,2025-07-14,2025-07-07,2025-07-14,498489621,PAID,666.16,0.00,0.00,0.00,0.00,0.00,0.00,-1515.96,-80.01,0.00,-252.45,80.01,0.00,102.30
687543,McDonald's (3482-BOYNTON BEACH),5579,3482,2025-07-14,USD,4890.65,0.00,589.44,0.00,0.00,824.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,107.66,84.51,3368.74,3453.25,2025-07-07,2025-07-14,2025-07-07,2025-07-14,498494632,PAID,290.67,0.00,0.00,0.00,0.00,0.00,0.00,-718.88,-23.10,0.00,-105.93,23.10,0.00,84.51
687850,McDonald's (5002-CYPRESS CREEK & POWERLINE),5579,5002,2025-07-14,USD,3325.01,0.00,379.84,0.00,0.00,497.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.13,47.65,2423.94,2471.59,2025-07-07,2025-07-14,2025-07-07,2025-07-14,498488703,PAID,200.09,0.00,0.00,0.00,0.00,0.00,0.00,-421.86,-40.23,0.00,-75.24,40.23,0.00,47.65
688121,McDonald's (7253-BAY COLONY),5579,7253,2025-07-14,USD,2461.09,0.00,277.22,0.00,0.00,414.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.19,45.50,1748.15,1793.65,2025-07-07,2025-07-14,2025-07-07,2025-07-14,498489536,PAID,145.56,0.00,0.00,0.00,0.00,0.00,0.00,-363.05,-17.73,0.00,-51.48,17.73,0.00,45.50
677517,McDonald's (1013-NORTH POMPANO),5579,1013,2025-07-07,USD,2650.36,0.00,325.52,0.00,0.00,116.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.80,11.24,2122.64,2133.88,2025-06-30,2025-07-06,2025-06-30,2025-07-07,496704981,PAID,175.75,0.00,0.00,0.00,0.00,0.00,0.00,-116.40,-23.14,0.00,0.00,23.14,0.00,11.24
680307,McDonald's (10397-SUNRISE/PINE ISLAND),5579,10397,2025-07-07,USD,3003.72,0.00,353.71,0.00,0.00,287.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.28,13.23,2339.81,2353.04,2025-06-30,2025-07-07,2025-06-30,2025-07-07,496700686,PAID,185.60,0.00,0.00,0.00,0.00,0.00,0.00,-287.92,-64.23,0.00,0.00,64.23,0.00,13.23
680368,McDonald's (2533-LAUDERDALE LAKES),5579,2533,2025-07-07,USD,6394.51,0.00,830.87,0.00,0.00,537.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,106.01,25.96,4920.44,4946.40,2025-06-30,2025-07-07,2025-06-30,2025-07-07,496708288,PAID,403.41,0.00,0.00,0.00,0.00,0.00,0.00,-537.19,-93.10,0.00,0.00,93.10,0.00,25.96
680384,McDonald's (13565-GALT OCEAN MILE),5579,13565,2025-07-07,USD,999.70,0.00,126.95,0.00,0.00,87.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.86,3.22,735.37,738.59,2025-07-01,2025-07-06,2025-07-01,2025-07-07,496704431,PAID,63.12,0.00,0.00,0.00,0.00,0.00,0.00,-87.52,-13.11,0.00,0.00,13.11,0.00,3.22
680386,McDonald's (2011-CORAL RIDGE),5579,2011,2025-07-07,USD,2590.65,0.00,312.90,0.00,0.00,140.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.75,8.74,2106.65,2115.39,2025-06-30,2025-07-06,2025-06-30,2025-07-07,496699511,PAID,167.07,0.00,0.00,0.00,0.00,0.00,0.00,-140.35,-44.75,0.00,0.00,44.75,0.00,8.74
680392,McDonald's (22008-OAKLAND & 55TH),5579,22008,2025-07-07,USD,9016.57,0.00,1255.35,0.00,0.00,708.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,170.55,138.38,6881.71,7020.09,2025-06-30,2025-07-07,2025-06-30,2025-07-07,496700634,PAID,571.10,0.00,0.00,0.00,0.00,0.00,0.00,-708.96,-175.62,0.00,0.00,175.62,0.00,138.38
680394,McDonald's (17009-OAKLAND & HIATUS),5579,17009,2025-07-07,USD,2919.78,0.00,362.23,0.00,0.00,357.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.93,35.10,2182.15,2217.25,2025-06-30,2025-07-07,2025-06-30,2025-07-07,496701575,PAID,177.10,0.00,0.00,0.00,0.00,0.00,0.00,-357.47,-36.79,0.00,0.00,36.79,0.00,35.10
684427,McDonald's (681-COMMERCIAL),5579,681,2025-07-07,USD,2923.44,0.00,346.22,0.00,0.00,225.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.56,18.10,2327.19,2345.29,2025-06-30,2025-07-07,2025-06-30,2025-07-07,496703581,PAID,185.59,0.00,0.00,0.00,0.00,0.00,0.00,-225.47,-41.82,0.00,0.00,41.82,0.00,18.10
684429,McDonald's (6712-EXECUTIVE),5579,6712,2025-07-07,USD,2205.60,0.00,273.10,0.00,0.00,154.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.08,1.85,1739.95,1741.80,2025-06-30,2025-07-06,2025-06-30,2025-07-07,496696303,PAID,141.95,0.00,0.00,0.00,0.00,0.00,0.00,-154.47,-29.99,0.00,0.00,29.99,0.00,1.85
684443,McDonald's (7732-OAKLAND FOREST),5579,7732,2025-07-07,USD,4931.77,0.00,609.06,0.00,0.00,259.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.49,29.95,3983.38,4013.33,2025-06-30,2025-07-07,2025-06-30,2025-07-07,496706697,PAID,319.55,0.00,0.00,0.00,0.00,0.00,0.00,-259.84,-104.88,0.00,0.00,104.88,0.00,29.95
684444,McDonald's (7158-I-95 & SUNRISE),5579,7158,2025-07-07,USD,4482.30,0.00,583.36,0.00,0.00,353.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80.16,23.87,3465.21,3489.08,2025-06-30,2025-07-07,2025-06-30,2025-07-07,496695920,PAID,283.37,0.00,0.00,0.00,0.00,0.00,0.00,-353.57,-84.79,0.00,0.00,84.79,0.00,23.87
684455,"McDonald's (27555-SUNRISE, COMMERCIAL & 94TH)",5579,27555,2025-07-07,USD,1859.05,0.00,231.07,0.00,0.00,78.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.12,15.02,1539.65,1554.67,2025-06-30,2025-07-07,2025-06-30,2025-07-07,496695934,PAID,123.74,0.00,0.00,0.00,0.00,0.00,0.00,-78.21,-12.98,0.00,0.00,12.98,0.00,15.02
684457,McDonald's (5990-SOUTHGATE),5579,5990,2025-07-07,USD,4045.22,0.00,492.77,0.00,0.00,314.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.52,66.27,3163.63,3229.90,2025-06-30,2025-07-07,2025-06-30,2025-07-07,496697112,PAID,256.05,0.00,0.00,0.00,0.00,0.00,0.00,-314.30,-69.57,-13.29,0.00,69.57,13.29,66.27
684468,McDonald's (2565-5TH AVENUE),5579,2565,2025-07-07,USD,3969.76,0.00,481.65,0.00,0.00,327.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83.45,17.58,3076.97,3094.55,2025-06-30,2025-07-07,2025-06-30,2025-07-07,496707769,PAID,249.27,0.00,0.00,0.00,0.00,0.00,0.00,-327.69,-75.39,0.00,0.00,75.39,0.00,17.58
684472,McDonald's (3555-TAMARAC),5579,3555,2025-07-07,USD,4182.49,0.00,556.63,0.00,0.00,194.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.78,19.13,3387.97,3407.10,2025-06-30,2025-07-07,2025-06-30,2025-07-07,496698984,PAID,274.62,0.00,0.00,0.00,0.00,0.00,0.00,-194.11,-70.14,0.00,0.00,70.14,0.00,19.13
684476,McDonald's (12885-MCNAB & ROCK ISLAND),5579,12885,2025-07-07,USD,7889.43,0.00,1095.00,0.00,0.00,596.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,157.33,36.93,6040.99,6077.92,2025-06-30,2025-07-07,2025-06-30,2025-07-07,496707506,PAID,496.14,0.00,0.00,0.00,0.00,0.00,0.00,-596.11,-233.23,0.00,0.00,233.23,0.00,36.93
684491,McDonald's (10671-LAKEWOOD),5579,10671,2025-07-07,USD,4206.10,0.00,521.46,0.00,0.00,282.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.10,18.30,3390.49,3408.79,2025-06-30,2025-07-06,2025-06-30,2025-07-07,496705029,PAID,272.72,0.00,0.00,0.00,0.00,0.00,0.00,-282.05,-37.53,0.00,0.00,37.53,0.00,18.30
684546,McDonald's (32379-MIRABELLA),5579,32379,2025-07-07,USD,7440.86,0.00,904.18,0.00,0.00,452.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.56,83.92,6016.82,6100.74,2025-06-30,2025-07-07,2025-06-30,2025-07-07,496703995,PAID,480.11,0.00,0.00,0.00,0.00,0.00,0.00,-452.30,-119.21,0.00,0.00,119.21,0.00,83.92
684559,McDonald's (16832-BROWARD & 1ST),5579,16832,2025-07-07,USD,6595.19,0.00,912.75,0.00,0.00,550.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.75,30.70,5109.24,5139.94,2025-06-30,2025-07-07,2025-06-30,2025-07-07,496699617,PAID,415.47,0.00,0.00,0.00,0.00,0.00,0.00,-550.45,-109.49,0.00,0.00,109.49,0.00,30.70
684904,"McDonald's (29261-BOCA RATON, BOCA CENTER RELO)",5579,29261,2025-07-07,USD,3277.06,0.00,398.81,0.00,0.00,206.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.36,32.96,2635.70,2668.66,2025-06-30,2025-07-06,2025-06-30,2025-07-07,496709782,PAID,213.05,0.00,0.00,0.00,0.00,0.00,0.00,-206.19,-30.15,0.00,0.00,30.15,0.00,32.96
684906,McDonald's (24106-PALM AIRE),5579,24106,2025-07-07,USD,3936.08,0.00,481.63,0.00,0.00,268.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.87,49.21,3152.76,3201.97,2025-06-30,2025-07-07,2025-06-30,2025-07-07,496701260,PAID,251.45,0.00,0.00,0.00,0.00,0.00,0.00,-268.82,-86.93,0.00,0.00,86.93,0.00,49.21
684917,McDonald's (24636-COPANS RD. & I - 95),5579,24636,2025-07-07,USD,3656.70,0.00,474.96,0.00,0.00,247.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,93.76,78.76,2840.91,2919.67,2025-06-30,2025-07-07,2025-06-30,2025-07-07,496698041,PAID,234.19,0.00,0.00,0.00,0.00,0.00,0.00,-247.07,-68.40,0.00,0.00,68.40,0.00,78.76
684918,McDonald's (6653-DEERFIELD BEACH),5579,6653,2025-07-07,USD,4844.24,0.00,594.16,0.00,0.00,306.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,118.97,21.95,3824.52,3846.47,2025-06-30,2025-07-07,2025-06-30,2025-07-07,496702476,PAID,312.55,0.00,0.00,0.00,0.00,0.00,0.00,-306.59,-73.58,0.00,0.00,73.58,0.00,21.95
685069,McDonald's (4112-SAMPLE ROAD),5579,4112,2025-07-07,USD,5377.23,0.00,662.13,0.00,0.00,292.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.16,21.11,4363.23,4384.34,2025-06-30,2025-07-07,2025-06-30,2025-07-07,496701730,PAID,350.98,0.00,0.00,0.00,0.00,0.00,0.00,-292.71,-77.57,0.00,0.00,77.57,0.00,21.11
685071,McDonald's (36313-ATLANTIC EXTENSION II),5579,36313,2025-07-07,USD,1919.14,0.00,255.10,0.00,0.00,117.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.71,30.22,1505.84,1536.06,2025-06-30,2025-07-07,2025-06-30,2025-07-07,496696375,PAID,124.19,0.00,0.00,0.00,0.00,0.00,0.00,-117.49,-26.26,0.00,0.00,26.26,0.00,30.22
685073,McDonald's (1585-A & F),5579,1585,2025-07-07,USD,3875.40,0.00,504.59,0.00,0.00,267.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.70,21.38,3066.56,3087.94,2025-06-30,2025-07-07,2025-06-30,2025-07-07,496705907,PAID,248.47,0.00,0.00,0.00,0.00,0.00,0.00,-267.55,-67.08,0.00,0.00,67.08,0.00,21.38
685633,McDonald's (1868-PEMBROKE PINES),5579,1868,2025-07-07,USD,6272.67,0.00,754.61,0.00,0.00,600.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.73,52.92,4855.32,4908.24,2025-06-30,2025-07-07,2025-06-30,2025-07-07,496707181,PAID,392.13,0.00,0.00,0.00,0.00,0.00,0.00,-600.01,-74.39,0.00,0.00,74.39,0.00,52.92
686273,McDonald's (10881-CONGRESS & 22ND),5579,10881,2025-07-07,USD,9369.44,0.00,1231.54,0.00,0.00,775.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.37,46.70,7297.57,7344.27,2025-06-30,2025-07-07,2025-06-30,2025-07-07,496700604,PAID,585.59,0.00,0.00,0.00,0.00,0.00,0.00,-775.96,-238.50,0.00,0.00,238.50,0.00,46.70
687543,McDonald's (3482-BOYNTON BEACH),5579,3482,2025-07-07,USD,4566.92,0.00,609.91,0.00,0.00,277.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.38,34.03,3626.40,3660.43,2025-06-30,2025-07-06,2025-06-30,2025-07-07,496698008,PAID,294.85,0.00,0.00,0.00,0.00,0.00,0.00,-277.23,-73.02,0.00,0.00,73.02,0.00,34.03
687850,McDonald's (5002-CYPRESS CREEK & POWERLINE),5579,5002,2025-07-07,USD,2629.97,0.00,304.57,0.00,0.00,285.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.82,13.60,2025.95,2039.55,2025-06-30,2025-07-07,2025-06-30,2025-07-07,496708233,PAID,162.87,0.00,0.00,0.00,0.00,0.00,0.00,-285.63,-15.76,0.00,0.00,15.76,0.00,13.60
688121,McDonald's (7253-BAY COLONY),5579,7253,2025-07-07,USD,2726.77,0.00,323.57,0.00,0.00,264.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.66,11.96,2097.48,2109.44,2025-06-30,2025-07-06,2025-06-30,2025-07-07,496705291,PAID,169.48,0.00,0.00,0.00,0.00,0.00,0.00,-264.06,-37.98,0.00,0.00,37.98,0.00,11.96
677517,McDonald's (1013-NORTH POMPANO),5579,1013,2025-06-30,USD,2248.36,0.00,284.57,0.00,0.00,35.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.21,11.93,1900.23,1912.16,2025-06-23,2025-06-29,2025-06-23,2025-06-30,494940490,PAID,151.70,0.00,0.00,0.00,0.00,0.00,0.00,-35.35,-45.84,0.00,0.00,45.84,0.00,11.93
680307,McDonald's (10397-SUNRISE/PINE ISLAND),5579,10397,2025-06-30,USD,2615.90,0.00,328.56,0.00,0.00,106.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.71,16.12,2163.98,2180.10,2025-06-23,2025-06-30,2025-06-23,2025-06-30,494937139,PAID,171.49,0.00,0.00,0.00,0.00,0.00,0.00,-106.65,-59.66,0.00,0.00,59.66,0.00,16.12
680368,McDonald's (2533-LAUDERDALE LAKES),5579,2533,2025-06-30,USD,5148.99,0.00,709.62,0.00,0.00,178.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,148.86,28.14,4111.96,4140.10,2025-06-23,2025-06-30,2025-06-23,2025-06-30,494938148,PAID,340.26,0.00,0.00,0.00,0.00,0.00,0.00,-178.55,-96.60,0.00,0.00,96.60,0.00,28.14
680384,McDonald's (13565-GALT OCEAN MILE),5579,13565,2025-06-30,USD,643.19,0.00,82.31,0.00,0.00,14.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.32,6.98,541.18,548.16,2025-06-23,2025-06-29,2025-06-23,2025-06-30,494945617,PAID,43.58,0.00,0.00,0.00,0.00,0.00,0.00,-14.38,-8.99,0.00,0.00,8.99,0.00,6.98
680386,McDonald's (2011-CORAL RIDGE),5579,2011,2025-06-30,USD,1812.06,0.00,227.77,0.00,0.00,84.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.37,10.97,1488.24,1499.21,2025-06-23,2025-06-30,2025-06-23,2025-06-30,494938195,PAID,117.12,0.00,0.00,0.00,0.00,0.00,0.00,-84.68,-53.70,0.00,0.00,53.70,0.00,10.97
680392,McDonald's (22008-OAKLAND & 55TH),5579,22008,2025-06-30,USD,8866.49,0.00,1207.97,0.00,0.00,320.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,189.26,51.39,7148.31,7199.70,2025-06-23,2025-06-30,2025-06-23,2025-06-30,494940518,PAID,582.04,0.00,0.00,0.00,0.00,0.00,0.00,-320.95,-232.17,-15.00,0.00,232.17,15.00,51.39
680394,McDonald's (17009-OAKLAND & HIATUS),5579,17009,2025-06-30,USD,2544.06,0.00,314.04,0.00,0.00,135.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.03,10.32,2044.58,2054.90,2025-06-23,2025-06-30,2025-06-23,2025-06-30,494942553,PAID,165.72,0.00,0.00,0.00,0.00,0.00,0.00,-135.41,-37.00,-6.64,0.00,37.00,6.64,10.32
684427,McDonald's (681-COMMERCIAL),5579,681,2025-06-30,USD,2699.05,0.00,335.80,0.00,0.00,85.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.96,14.42,2275.61,2290.03,2025-06-23,2025-06-30,2025-06-23,2025-06-30,494945990,PAID,179.47,0.00,0.00,0.00,0.00,0.00,0.00,-85.68,-47.34,0.00,0.00,47.34,0.00,14.42
684429,McDonald's (6712-EXECUTIVE),5579,6712,2025-06-30,USD,1700.56,0.00,215.61,0.00,0.00,85.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.85,42.29,1397.62,1439.91,2025-06-23,2025-06-30,2025-06-23,2025-06-30,494935796,PAID,109.50,0.00,0.00,0.00,0.00,0.00,0.00,-85.48,-54.99,0.00,0.00,54.99,0.00,42.29
684443,McDonald's (7732-OAKLAND FOREST),5579,7732,2025-06-30,USD,5991.27,0.00,762.61,0.00,0.00,236.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,124.93,80.58,4867.46,4948.04,2025-06-23,2025-06-30,2025-06-23,2025-06-30,494939499,PAID,392.69,0.00,0.00,0.00,0.00,0.00,0.00,-236.27,-151.34,0.00,0.00,151.34,0.00,80.58
684444,McDonald's (7158-I-95 & SUNRISE),5579,7158,2025-06-30,USD,4833.78,0.00,656.55,0.00,0.00,157.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.56,73.41,3953.49,4026.90,2025-06-23,2025-06-30,2025-06-23,2025-06-30,494947101,PAID,314.60,0.00,0.00,0.00,0.00,0.00,0.00,-157.18,-177.22,-12.59,0.00,177.22,12.59,73.41
684455,"McDonald's (27555-SUNRISE, COMMERCIAL & 94TH)",5579,27555,2025-06-30,USD,1839.41,0.00,236.03,0.00,0.00,49.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.47,12.63,1543.38,1556.01,2025-06-23,2025-06-29,2025-06-23,2025-06-30,494946146,PAID,122.17,0.00,0.00,0.00,0.00,0.00,0.00,-49.53,-46.70,0.00,0.00,46.70,0.00,12.63
684457,McDonald's (5990-SOUTHGATE),5579,5990,2025-06-30,USD,3736.54,0.00,470.90,0.00,0.00,171.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.28,21.30,3039.80,3061.10,2025-06-23,2025-06-30,2025-06-23,2025-06-30,494943696,PAID,242.29,0.00,0.00,0.00,0.00,0.00,0.00,-171.56,-103.55,0.00,0.00,103.55,0.00,21.30
684468,McDonald's (2565-5TH AVENUE),5579,2565,2025-06-30,USD,3469.78,0.00,442.10,0.00,0.00,121.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.13,17.85,2872.32,2890.17,2025-06-23,2025-06-30,2025-06-23,2025-06-30,494941431,PAID,228.77,0.00,0.00,0.00,0.00,0.00,0.00,-121.23,-79.34,0.00,0.00,79.34,0.00,17.85
684472,McDonald's (3555-TAMARAC),5579,3555,2025-06-30,USD,3751.39,0.00,473.74,0.00,0.00,142.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.40,39.81,3083.85,3123.66,2025-06-23,2025-06-30,2025-06-23,2025-06-30,494947420,PAID,249.69,0.00,0.00,0.00,0.00,0.00,0.00,-142.40,-40.99,-15.00,0.00,40.99,15.00,39.81
684476,McDonald's (12885-MCNAB & ROCK ISLAND),5579,12885,2025-06-30,USD,7460.77,0.00,1006.86,0.00,0.00,334.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110.96,189.13,6008.62,6197.75,2025-06-23,2025-06-30,2025-06-23,2025-06-30,494937479,PAID,482.75,0.00,0.00,0.00,0.00,0.00,0.00,-334.33,-251.71,-6.13,0.00,251.71,6.13,189.13
684491,McDonald's (10671-LAKEWOOD),5579,10671,2025-06-30,USD,3588.55,0.00,453.15,0.00,0.00,136.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.82,54.43,2971.57,3026.00,2025-06-23,2025-06-29,2025-06-23,2025-06-30,494940370,PAID,237.02,0.00,0.00,0.00,0.00,0.00,0.00,-136.01,-67.91,0.00,0.00,67.91,0.00,54.43
684546,McDonald's (32379-MIRABELLA),5579,32379,2025-06-30,USD,7225.21,0.00,905.07,0.00,0.00,313.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,99.92,36.33,5906.26,5942.59,2025-06-23,2025-06-30,2025-06-23,2025-06-30,494939241,PAID,472.35,0.00,0.00,0.00,0.00,0.00,0.00,-313.96,-167.37,-15.00,0.00,167.37,15.00,36.33
684559,McDonald's (16832-BROWARD & 1ST),5579,16832,2025-06-30,USD,6095.91,0.00,829.67,0.00,0.00,241.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,111.50,75.77,4913.68,4989.45,2025-06-23,2025-06-30,2025-06-23,2025-06-30,494940406,PAID,400.45,0.00,0.00,0.00,0.00,0.00,0.00,-241.06,-137.77,0.00,0.00,137.77,0.00,75.77
684904,"McDonald's (29261-BOCA RATON, BOCA CENTER RELO)",5579,29261,2025-06-30,USD,2984.94,0.00,377.52,0.00,0.00,92.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.96,15.60,2488.99,2504.59,2025-06-23,2025-06-29,2025-06-23,2025-06-30,494940304,PAID,198.44,0.00,0.00,0.00,0.00,0.00,0.00,-92.47,-56.07,0.00,0.00,56.07,0.00,15.60
