Date,Is Self Serve Campaign,Campaign ID,Campaign Name,Type of Promotion,Campaign Start Date,Campaign End Date,Store ID,Store Name,Currency,Orders,Sales,Customer Discounts from Marketing | (Funded by you),Customer Discounts from Marketing | (Funded by DoorDash),Customer Discounts from Marketing | (Funded by a Third-party),Marketing Fees | (Including any applicable taxes),DoorDash Marketing Credit,Third-party Contribution,Average Order Value,ROAS,New Customers Acquired,Existing Customers Acquired,Total Customers Acquired,New DP Customers Acquired,Existing DP Customers Acquired,Total DP Customers Acquired
2025-07-08,false,a416687c-8978-47eb-b459-c63481ed789a, mcd-freeitem15-070325-070925-nondp,Custom campaign,2025-07-03,2025-07-10,684559,McDonald's (16832-BROWARD & 1ST),USD,1,20.47,5.99,0.00,0.00,0.00,0.00,0.00,20.47,3.42,0,0,1,0,0,0
2025-07-09,false,bf2b58eb-cf63-4f66-844c-65e2fdb9e340,mcd-freeitem20-070325-070925-dp,Custom campaign,2025-07-03,2025-07-10,684559,McDonald's (16832-BROWARD & 1ST),USD,5,146.30,66.95,0.00,0.00,0.00,0.00,0.00,29.26,2.19,0,5,5,0,5,5
2025-07-09,true,3c79c2fd-3483-474a-9c26-8a39c02a628d,Spend $14 get 15% off 07/08/2025,Order discount,2025-07-08,None,684559,McDonald's (16832-BROWARD & 1ST),USD,26,535.71,68.67,0.00,0.00,25.74,0.00,0.00,20.60,5.67,1,22,24,0,19,19
2025-07-09,false,e447ee04-f112-4caf-b6da-8a98285639f4,mcd-freeitem15-070125-073125-newcx-lapsed,Custom campaign,2025-07-01,2025-08-01,684559,McDonald's (16832-BROWARD & 1ST),USD,1,35.83,7.39,0.00,0.00,0.00,0.00,0.00,35.83,4.85,0,1,1,0,1,1
2025-07-09,false,17ee14dc-639d-4693-ae36-e9f926ba5590,mcd-freeitem15-070325-070925-nondp,Custom campaign,2025-07-03,2025-07-10,684559,McDonald's (16832-BROWARD & 1ST),USD,1,15.48,4.99,0.00,0.00,0.00,0.00,0.00,15.48,3.10,0,1,1,0,0,0
2025-07-09,true,d5d9897e-eded-4f8d-a794-29f6e7aa9f24,"Buy 1, get 1 free promotion 07/07/2025","Buy N, get one",2025-07-07,2025-07-29,684559,McDonald's (16832-BROWARD & 1ST),USD,5,141.39,43.05,0.00,0.00,4.95,0.00,0.00,28.28,2.95,1,4,5,0,4,4
2025-07-10,true,d5d9897e-eded-4f8d-a794-29f6e7aa9f24,"Buy 1, get 1 free promotion 07/07/2025","Buy N, get one",2025-07-07,2025-07-29,684559,McDonald's (16832-BROWARD & 1ST),USD,11,266.09,93.79,0.00,0.00,10.89,0.00,0.00,24.19,2.54,2,8,10,1,6,7
2025-07-10,true,3c79c2fd-3483-474a-9c26-8a39c02a628d,Spend $14 get 15% off 07/08/2025,Order discount,2025-07-08,None,684559,McDonald's (16832-BROWARD & 1ST),USD,26,647.59,68.51,0.00,0.00,25.74,0.00,0.00,24.91,6.87,4,17,26,3,11,17
2025-07-10,false,39f7b426-91f8-470c-8bea-ab3e9e4e52e4,mcd-medfries15-071025-072325-allcx,Custom campaign,2025-07-10,2025-07-24,684559,McDonald's (16832-BROWARD & 1ST),USD,5,103.29,18.95,0.00,0.00,0.00,0.00,0.00,20.66,5.45,0,4,5,0,4,5
2025-07-10,false,e447ee04-f112-4caf-b6da-8a98285639f4,mcd-freeitem15-070125-073125-newcx-lapsed,Custom campaign,2025-07-01,2025-08-01,684559,McDonald's (16832-BROWARD & 1ST),USD,2,40.54,14.78,0.00,0.00,0.00,0.00,0.00,20.27,2.74,1,1,2,1,1,2
2025-07-11,false,e447ee04-f112-4caf-b6da-8a98285639f4,mcd-freeitem15-070125-073125-newcx-lapsed,Custom campaign,2025-07-01,2025-08-01,684559,McDonald's (16832-BROWARD & 1ST),USD,3,78.94,22.17,0.00,0.00,0.00,0.00,0.00,26.31,3.56,2,0,3,2,0,3
2025-07-11,true,d5d9897e-eded-4f8d-a794-29f6e7aa9f24,"Buy 1, get 1 free promotion 07/07/2025","Buy N, get one",2025-07-07,2025-07-29,684559,McDonald's (16832-BROWARD & 1ST),USD,10,294.17,88.90,0.00,0.00,9.90,0.00,0.00,29.42,2.98,0,9,9,0,6,6
2025-07-11,false,39f7b426-91f8-470c-8bea-ab3e9e4e52e4,mcd-medfries15-071025-072325-allcx,Custom campaign,2025-07-10,2025-07-24,684559,McDonald's (16832-BROWARD & 1ST),USD,5,106.75,18.95,0.00,0.00,0.00,0.00,0.00,21.35,5.63,0,5,5,0,4,4
2025-07-11,true,3c79c2fd-3483-474a-9c26-8a39c02a628d,Spend $14 get 15% off 07/08/2025,Order discount,2025-07-08,None,684559,McDonald's (16832-BROWARD & 1ST),USD,52,1096.19,138.05,0.00,0.00,51.48,0.00,0.00,21.08,5.78,3,43,51,1,30,32
2025-07-12,false,39f7b426-91f8-470c-8bea-ab3e9e4e52e4,mcd-medfries15-071025-072325-allcx,Custom campaign,2025-07-10,2025-07-24,684559,McDonald's (16832-BROWARD & 1ST),USD,6,172.40,22.74,0.00,0.00,0.00,0.00,0.00,28.73,7.58,0,5,6,0,3,4
2025-07-12,true,d5d9897e-eded-4f8d-a794-29f6e7aa9f24,"Buy 1, get 1 free promotion 07/07/2025","Buy N, get one",2025-07-07,2025-07-29,684559,McDonald's (16832-BROWARD & 1ST),USD,9,202.29,73.01,0.00,0.00,8.91,0.00,0.00,22.48,2.47,0,8,9,0,6,7
2025-07-12,false,e447ee04-f112-4caf-b6da-8a98285639f4,mcd-freeitem15-070125-073125-newcx-lapsed,Custom campaign,2025-07-01,2025-08-01,684559,McDonald's (16832-BROWARD & 1ST),USD,2,48.01,14.78,0.00,0.00,0.00,0.00,0.00,24.01,3.25,0,1,2,0,1,2
2025-07-12,true,3c79c2fd-3483-474a-9c26-8a39c02a628d,Spend $14 get 15% off 07/08/2025,Order discount,2025-07-08,None,684559,McDonald's (16832-BROWARD & 1ST),USD,33,735.09,88.46,0.00,0.00,32.67,0.00,0.00,22.28,6.07,2,29,31,0,18,18
2025-07-13,false,39f7b426-91f8-470c-8bea-ab3e9e4e52e4,mcd-medfries15-071025-072325-allcx,Custom campaign,2025-07-10,2025-07-24,684559,McDonald's (16832-BROWARD & 1ST),USD,10,196.80,37.90,0.00,0.00,0.00,0.00,0.00,19.68,5.19,1,8,9,1,6,7
2025-07-13,true,d5d9897e-eded-4f8d-a794-29f6e7aa9f24,"Buy 1, get 1 free promotion 07/07/2025","Buy N, get one",2025-07-07,2025-07-29,684559,McDonald's (16832-BROWARD & 1ST),USD,12,334.51,103.88,0.00,0.00,11.88,0.00,0.00,27.88,2.89,2,8,12,0,6,8
2025-07-13,true,3c79c2fd-3483-474a-9c26-8a39c02a628d,Spend $14 get 15% off 07/08/2025,Order discount,2025-07-08,None,684559,McDonald's (16832-BROWARD & 1ST),USD,42,830.94,112.24,0.00,0.00,41.58,0.00,0.00,19.78,5.40,3,33,41,3,22,27
2025-07-13,false,e447ee04-f112-4caf-b6da-8a98285639f4,mcd-freeitem15-070125-073125-newcx-lapsed,Custom campaign,2025-07-01,2025-08-01,684559,McDonald's (16832-BROWARD & 1ST),USD,5,168.86,36.95,0.00,0.00,0.00,0.00,0.00,33.77,4.57,0,4,5,0,3,3
2025-07-14,true,d5d9897e-eded-4f8d-a794-29f6e7aa9f24,"Buy 1, get 1 free promotion 07/07/2025","Buy N, get one",2025-07-07,2025-07-29,684559,McDonald's (16832-BROWARD & 1ST),USD,12,295.82,102.68,0.00,0.00,11.88,0.00,0.00,24.65,2.58,0,10,11,0,8,8
2025-07-14,false,e447ee04-f112-4caf-b6da-8a98285639f4,mcd-freeitem15-070125-073125-newcx-lapsed,Custom campaign,2025-07-01,2025-08-01,684559,McDonald's (16832-BROWARD & 1ST),USD,1,17.76,7.39,0.00,0.00,0.00,0.00,0.00,17.76,2.40,0,1,1,0,1,1
2025-07-14,true,3c79c2fd-3483-474a-9c26-8a39c02a628d,Spend $14 get 15% off 07/08/2025,Order discount,2025-07-08,None,684559,McDonald's (16832-BROWARD & 1ST),USD,38,792.83,102.34,0.00,0.00,37.62,0.00,0.00,20.86,5.66,0,34,37,0,22,24
2025-07-14,false,39f7b426-91f8-470c-8bea-ab3e9e4e52e4,mcd-medfries15-071025-072325-allcx,Custom campaign,2025-07-10,2025-07-24,684559,McDonald's (16832-BROWARD & 1ST),USD,6,140.25,22.74,0.00,0.00,0.00,0.00,0.00,23.38,6.17,0,4,5,0,3,3
2025-07-15,false,e447ee04-f112-4caf-b6da-8a98285639f4,mcd-freeitem15-070125-073125-newcx-lapsed,Custom campaign,2025-07-01,2025-08-01,684559,McDonald's (16832-BROWARD & 1ST),USD,2,56.79,14.78,0.00,0.00,0.00,0.00,0.00,28.40,3.84,0,0,2,0,0,1
2025-07-15,false,39f7b426-91f8-470c-8bea-ab3e9e4e52e4,mcd-medfries15-071025-072325-allcx,Custom campaign,2025-07-10,2025-07-24,684559,McDonald's (16832-BROWARD & 1ST),USD,7,116.91,26.53,0.00,0.00,0.00,0.00,0.00,16.70,4.41,0,6,6,0,5,5
2025-07-15,true,d5d9897e-eded-4f8d-a794-29f6e7aa9f24,"Buy 1, get 1 free promotion 07/07/2025","Buy N, get one",2025-07-07,2025-07-29,684559,McDonald's (16832-BROWARD & 1ST),USD,10,231.17,87.50,0.00,0.00,9.90,0.00,0.00,23.12,2.37,0,10,10,0,8,8
2025-07-15,true,3c79c2fd-3483-474a-9c26-8a39c02a628d,Spend $14 get 15% off 07/08/2025,Order discount,2025-07-08,None,684559,McDonald's (16832-BROWARD & 1ST),USD,29,632.55,77.85,0.00,0.00,28.71,0.00,0.00,21.81,5.94,5,24,29,2,15,17
2025-07-16,false,e447ee04-f112-4caf-b6da-8a98285639f4,mcd-freeitem15-070125-073125-newcx-lapsed,Custom campaign,2025-07-01,2025-08-01,684559,McDonald's (16832-BROWARD & 1ST),USD,1,26.57,7.39,0.00,0.00,0.00,0.00,0.00,26.57,3.60,1,0,1,1,0,1
2025-07-16,false,39f7b426-91f8-470c-8bea-ab3e9e4e52e4,mcd-medfries15-071025-072325-allcx,Custom campaign,2025-07-10,2025-07-24,684559,McDonald's (16832-BROWARD & 1ST),USD,5,100.16,18.95,0.00,0.00,0.00,0.00,0.00,20.03,5.29,0,5,5,0,3,3
2025-07-16,true,3c79c2fd-3483-474a-9c26-8a39c02a628d,Spend $14 get 15% off 07/08/2025,Order discount,2025-07-08,None,684559,McDonald's (16832-BROWARD & 1ST),USD,32,707.57,85.91,0.00,0.00,31.68,0.00,0.00,22.11,6.02,0,31,32,0,22,23
2025-07-16,true,d5d9897e-eded-4f8d-a794-29f6e7aa9f24,"Buy 1, get 1 free promotion 07/07/2025","Buy N, get one",2025-07-07,2025-07-29,684559,McDonald's (16832-BROWARD & 1ST),USD,10,269.53,82.10,0.00,0.00,9.90,0.00,0.00,26.95,2.93,0,9,9,0,7,7
2025-07-17,false,39f7b426-91f8-470c-8bea-ab3e9e4e52e4,mcd-medfries15-071025-072325-allcx,Custom campaign,2025-07-10,2025-07-24,684559,McDonald's (16832-BROWARD & 1ST),USD,4,90.57,15.16,0.00,0.00,0.00,0.00,0.00,22.64,5.97,0,3,4,0,3,4
2025-07-17,false,e447ee04-f112-4caf-b6da-8a98285639f4,mcd-freeitem15-070125-073125-newcx-lapsed,Custom campaign,2025-07-01,2025-08-01,684559,McDonald's (16832-BROWARD & 1ST),USD,5,210.33,36.95,0.00,0.00,0.00,0.00,0.00,42.07,5.69,0,3,5,0,2,4
2025-07-17,true,d5d9897e-eded-4f8d-a794-29f6e7aa9f24,"Buy 1, get 1 free promotion 07/07/2025","Buy N, get one",2025-07-07,2025-07-29,684559,McDonald's (16832-BROWARD & 1ST),USD,9,239.37,78.61,0.00,0.00,8.91,0.00,0.00,26.60,2.74,0,6,8,0,4,5
2025-07-17,true,3c79c2fd-3483-474a-9c26-8a39c02a628d,Spend $14 get 15% off 07/08/2025,Order discount,2025-07-08,None,684559,McDonald's (16832-BROWARD & 1ST),USD,32,662.93,82.72,0.00,0.00,31.68,0.00,0.00,20.72,5.79,1,29,32,0,20,21
2025-07-18,true,d5d9897e-eded-4f8d-a794-29f6e7aa9f24,"Buy 1, get 1 free promotion 07/07/2025","Buy N, get one",2025-07-07,2025-07-29,684559,McDonald's (16832-BROWARD & 1ST),USD,4,116.44,34.16,0.00,0.00,3.96,0.00,0.00,29.11,3.05,0,3,4,0,3,4
2025-07-18,true,3c79c2fd-3483-474a-9c26-8a39c02a628d,Spend $14 get 15% off 07/08/2025,Order discount,2025-07-08,None,684559,McDonald's (16832-BROWARD & 1ST),USD,24,467.07,63.57,0.00,0.00,23.76,0.00,0.00,19.46,5.35,0,22,23,0,16,16
2025-07-18,false,39f7b426-91f8-470c-8bea-ab3e9e4e52e4,mcd-medfries15-071025-072325-allcx,Custom campaign,2025-07-10,2025-07-24,684559,McDonald's (16832-BROWARD & 1ST),USD,3,89.81,11.37,0.00,0.00,0.00,0.00,0.00,29.94,7.90,0,3,3,0,2,2
2025-07-18,false,e447ee04-f112-4caf-b6da-8a98285639f4,mcd-freeitem15-070125-073125-newcx-lapsed,Custom campaign,2025-07-01,2025-08-01,684559,McDonald's (16832-BROWARD & 1ST),USD,3,81.42,22.17,0.00,0.00,0.00,0.00,0.00,27.14,3.67,0,2,3,0,1,1
2025-07-19,true,d5d9897e-eded-4f8d-a794-29f6e7aa9f24,"Buy 1, get 1 free promotion 07/07/2025","Buy N, get one",2025-07-07,2025-07-29,684559,McDonald's (16832-BROWARD & 1ST),USD,9,213.77,73.21,0.00,0.00,8.91,0.00,0.00,23.75,2.60,1,6,8,1,4,6
2025-07-19,false,39f7b426-91f8-470c-8bea-ab3e9e4e52e4,mcd-medfries15-071025-072325-allcx,Custom campaign,2025-07-10,2025-07-24,684559,McDonald's (16832-BROWARD & 1ST),USD,7,169.23,26.53,0.00,0.00,0.00,0.00,0.00,24.18,6.38,1,5,7,0,4,4
2025-07-19,true,3c79c2fd-3483-474a-9c26-8a39c02a628d,Spend $14 get 15% off 07/08/2025,Order discount,2025-07-08,None,684559,McDonald's (16832-BROWARD & 1ST),USD,36,765.77,94.33,0.00,0.00,35.64,0.00,0.00,21.27,5.89,0,33,35,0,25,26
2025-07-19,false,e447ee04-f112-4caf-b6da-8a98285639f4,mcd-freeitem15-070125-073125-newcx-lapsed,Custom campaign,2025-07-01,2025-08-01,684559,McDonald's (16832-BROWARD & 1ST),USD,1,20.53,7.39,0.00,0.00,0.00,0.00,0.00,20.53,2.78,0,1,1,0,1,1
2025-07-20,false,e447ee04-f112-4caf-b6da-8a98285639f4,mcd-freeitem15-070125-073125-newcx-lapsed,Custom campaign,2025-07-01,2025-08-01,684559,McDonald's (16832-BROWARD & 1ST),USD,11,290.17,81.29,0.00,0.00,0.00,0.00,0.00,26.38,3.57,2,6,11,1,1,3
2025-07-20,true,3c79c2fd-3483-474a-9c26-8a39c02a628d,Spend $14 get 15% off 07/08/2025,Order discount,2025-07-08,None,684559,McDonald's (16832-BROWARD & 1ST),USD,36,772.24,95.36,0.00,0.00,35.64,0.00,0.00,21.45,5.90,4,28,36,3,21,25
2025-07-20,false,39f7b426-91f8-470c-8bea-ab3e9e4e52e4,mcd-medfries15-071025-072325-allcx,Custom campaign,2025-07-10,2025-07-24,684559,McDonald's (16832-BROWARD & 1ST),USD,3,66.86,11.37,0.00,0.00,0.00,0.00,0.00,22.29,5.88,0,3,3,0,2,2
2025-07-20,false,5b640747-30fa-4881-aae7-31086eaaba46,mcd-free10pcnuggs-071125-081425-custom,Custom campaign,2025-07-11,2025-08-15,684559,McDonald's (16832-BROWARD & 1ST),USD,1,7.39,7.39,0.00,0.00,0.00,0.00,0.00,7.39,1.00,0,1,1,0,0,0
2025-07-20,true,d5d9897e-eded-4f8d-a794-29f6e7aa9f24,"Buy 1, get 1 free promotion 07/07/2025","Buy N, get one",2025-07-07,2025-07-29,684559,McDonald's (16832-BROWARD & 1ST),USD,9,248.38,74.41,0.00,0.00,8.91,0.00,0.00,27.60,2.98,0,7,9,0,6,8
2025-07-21,false,e447ee04-f112-4caf-b6da-8a98285639f4,mcd-freeitem15-070125-073125-newcx-lapsed,Custom campaign,2025-07-01,2025-08-01,684559,McDonald's (16832-BROWARD & 1ST),USD,2,48.00,14.78,0.00,0.00,0.00,0.00,0.00,24.00,3.25,1,1,2,0,1,1
2025-07-21,false,39f7b426-91f8-470c-8bea-ab3e9e4e52e4,mcd-medfries15-071025-072325-allcx,Custom campaign,2025-07-10,2025-07-24,684559,McDonald's (16832-BROWARD & 1ST),USD,5,125.52,18.95,0.00,0.00,0.00,0.00,0.00,25.10,6.62,1,3,5,0,3,3
2025-07-21,true,3c79c2fd-3483-474a-9c26-8a39c02a628d,Spend $14 get 15% off 07/08/2025,Order discount,2025-07-08,None,684559,McDonald's (16832-BROWARD & 1ST),USD,26,548.72,70.21,0.00,0.00,25.74,0.00,0.00,21.10,5.72,2,21,26,2,13,16
2025-07-21,true,d5d9897e-eded-4f8d-a794-29f6e7aa9f24,"Buy 1, get 1 free promotion 07/07/2025","Buy N, get one",2025-07-07,2025-07-29,684559,McDonald's (16832-BROWARD & 1ST),USD,4,97.36,32.76,0.00,0.00,3.96,0.00,0.00,24.34,2.65,0,4,4,0,3,3
2025-07-22,true,d5d9897e-eded-4f8d-a794-29f6e7aa9f24,"Buy 1, get 1 free promotion 07/07/2025","Buy N, get one",2025-07-07,2025-07-29,684559,McDonald's (16832-BROWARD & 1ST),USD,11,309.19,96.39,0.00,0.00,10.89,0.00,0.00,28.11,2.88,1,10,11,0,9,9
2025-07-22,false,39f7b426-91f8-470c-8bea-ab3e9e4e52e4,mcd-medfries15-071025-072325-allcx,Custom campaign,2025-07-10,2025-07-24,684559,McDonald's (16832-BROWARD & 1ST),USD,6,140.87,22.74,0.00,0.00,0.00,0.00,0.00,23.48,6.19,0,6,6,0,4,4
2025-07-22,true,3c79c2fd-3483-474a-9c26-8a39c02a628d,Spend $14 get 15% off 07/08/2025,Order discount,2025-07-08,2025-07-23,684559,McDonald's (16832-BROWARD & 1ST),USD,23,439.19,59.77,0.00,0.00,22.77,0.00,0.00,19.10,5.32,1,21,23,1,17,19
2025-07-22,false,e447ee04-f112-4caf-b6da-8a98285639f4,mcd-freeitem15-070125-073125-newcx-lapsed,Custom campaign,2025-07-01,2025-08-01,684559,McDonald's (16832-BROWARD & 1ST),USD,1,26.69,7.39,0.00,0.00,0.00,0.00,0.00,26.69,3.61,1,0,1,1,0,1
2025-07-23,false,e447ee04-f112-4caf-b6da-8a98285639f4,mcd-freeitem15-070125-073125-newcx-lapsed,Custom campaign,2025-07-01,2025-08-01,684559,McDonald's (16832-BROWARD & 1ST),USD,2,41.16,14.78,0.00,0.00,0.00,0.00,0.00,20.58,2.78,1,1,2,0,1,1
2025-07-23,true,d5d9897e-eded-4f8d-a794-29f6e7aa9f24,"Buy 1, get 1 free promotion 07/07/2025","Buy N, get one",2025-07-07,2025-07-29,684559,McDonald's (16832-BROWARD & 1ST),USD,8,222.97,71.12,0.00,0.00,7.92,0.00,0.00,27.87,2.82,0,8,8,0,6,6
2025-07-23,false,39f7b426-91f8-470c-8bea-ab3e9e4e52e4,mcd-medfries15-071025-072325-allcx,Custom campaign,2025-07-10,2025-07-24,684559,McDonald's (16832-BROWARD & 1ST),USD,3,60.67,11.37,0.00,0.00,0.00,0.00,0.00,20.22,5.34,0,3,3,0,2,2
2025-07-23,true,3c79c2fd-3483-474a-9c26-8a39c02a628d,Spend $14 get 15% off 07/08/2025,Order discount,2025-07-08,2025-07-23,684559,McDonald's (16832-BROWARD & 1ST),USD,15,325.34,42.03,0.00,0.00,14.85,0.00,0.00,21.69,5.72,0,15,15,0,10,10
2025-07-23,true,1b644e69-41a3-4172-813d-0097feb51d88,TODC PROMO,Order discount,2025-07-23,2025-08-12,684559,McDonald's (16832-BROWARD & 1ST),USD,10,228.13,44.74,0.00,0.00,9.90,0.00,0.00,22.81,4.18,1,7,9,1,5,6
2025-07-24,false,3fd88aed-4ca3-4c59-b9ff-8c2703d7e519,mcd-freeitem20-072425-073025-dp,Custom campaign,2025-07-24,2025-07-31,684559,McDonald's (16832-BROWARD & 1ST),USD,3,87.99,40.17,0.00,0.00,0.00,0.00,0.00,29.33,2.19,0,3,3,0,3,3
2025-07-24,true,d5d9897e-eded-4f8d-a794-29f6e7aa9f24,"Buy 1, get 1 free promotion 07/07/2025","Buy N, get one",2025-07-07,2025-07-29,684559,McDonald's (16832-BROWARD & 1ST),USD,5,132.10,50.74,0.00,0.00,4.95,0.00,0.00,26.42,2.37,1,3,5,1,2,3
2025-07-24,true,1b644e69-41a3-4172-813d-0097feb51d88,TODC PROMO,Order discount,2025-07-23,2025-08-12,684559,McDonald's (16832-BROWARD & 1ST),USD,13,343.98,60.28,0.00,0.00,12.87,0.00,0.00,26.46,4.70,1,12,13,1,8,9
2025-07-25,true,d5d9897e-eded-4f8d-a794-29f6e7aa9f24,"Buy 1, get 1 free promotion 07/07/2025","Buy N, get one",2025-07-07,2025-07-29,684559,McDonald's (16832-BROWARD & 1ST),USD,7,185.63,59.63,0.00,0.00,6.93,0.00,0.00,26.52,2.79,0,6,7,0,4,4
2025-07-25,false,3fd88aed-4ca3-4c59-b9ff-8c2703d7e519,mcd-freeitem20-072425-073025-dp,Custom campaign,2025-07-24,2025-07-31,684559,McDonald's (16832-BROWARD & 1ST),USD,1,22.17,13.39,0.00,0.00,0.00,0.00,0.00,22.17,1.66,0,1,1,0,1,1
2025-07-25,true,1b644e69-41a3-4172-813d-0097feb51d88,TODC PROMO,Order discount,2025-07-23,2025-08-12,684559,McDonald's (16832-BROWARD & 1ST),USD,16,440.79,75.26,0.00,0.00,15.84,0.00,0.00,27.55,4.84,0,14,16,0,11,13
2025-07-26,false,3fd88aed-4ca3-4c59-b9ff-8c2703d7e519,mcd-freeitem20-072425-073025-dp,Custom campaign,2025-07-24,2025-07-31,684559,McDonald's (16832-BROWARD & 1ST),USD,4,122.95,53.56,0.00,0.00,0.00,0.00,0.00,30.74,2.30,0,3,4,0,3,4
2025-07-26,true,d5d9897e-eded-4f8d-a794-29f6e7aa9f24,"Buy 1, get 1 free promotion 07/07/2025","Buy N, get one",2025-07-07,2025-07-29,684559,McDonald's (16832-BROWARD & 1ST),USD,9,247.62,83.90,0.00,0.00,8.91,0.00,0.00,27.51,2.67,3,4,9,2,4,8
2025-07-26,false,9a5df6df-5e69-4add-b00b-acdf1b06fcdb,mcd-freeitem20-072425-073025-dp,Custom campaign,2025-07-24,2025-07-31,684559,McDonald's (16832-BROWARD & 1ST),USD,2,58.93,22.18,0.00,0.00,0.00,0.00,0.00,29.47,2.66,0,2,2,0,2,2
2025-07-26,true,1b644e69-41a3-4172-813d-0097feb51d88,TODC PROMO,Order discount,2025-07-23,2025-08-12,684559,McDonald's (16832-BROWARD & 1ST),USD,21,524.01,97.28,0.00,0.00,20.79,0.00,0.00,24.95,4.44,1,17,20,0,12,12
2025-07-26,false,e447ee04-f112-4caf-b6da-8a98285639f4,mcd-freeitem15-070125-073125-newcx-lapsed,Custom campaign,2025-07-01,2025-08-01,684559,McDonald's (16832-BROWARD & 1ST),USD,4,107.53,29.56,0.00,0.00,0.00,0.00,0.00,26.88,3.64,1,3,4,0,1,1
2025-07-27,false,e447ee04-f112-4caf-b6da-8a98285639f4,mcd-freeitem15-070125-073125-newcx-lapsed,Custom campaign,2025-07-01,2025-08-01,684559,McDonald's (16832-BROWARD & 1ST),USD,5,120.00,36.95,0.00,0.00,0.00,0.00,0.00,24.00,3.25,0,4,5,0,3,4
2025-07-27,true,1b644e69-41a3-4172-813d-0097feb51d88,TODC PROMO,Order discount,2025-07-23,2025-08-12,684559,McDonald's (16832-BROWARD & 1ST),USD,23,698.94,107.93,0.00,0.00,22.77,0.00,0.00,30.39,5.35,1,21,22,0,13,13
2025-07-27,true,d5d9897e-eded-4f8d-a794-29f6e7aa9f24,"Buy 1, get 1 free promotion 07/07/2025","Buy N, get one",2025-07-07,2025-07-29,684559,McDonald's (16832-BROWARD & 1ST),USD,10,281.62,83.70,0.00,0.00,9.90,0.00,0.00,28.16,3.01,0,10,10,0,8,8
2025-07-27,false,3fd88aed-4ca3-4c59-b9ff-8c2703d7e519,mcd-freeitem20-072425-073025-dp,Custom campaign,2025-07-24,2025-07-31,684559,McDonald's (16832-BROWARD & 1ST),USD,3,69.02,40.17,0.00,0.00,0.00,0.00,0.00,23.01,1.72,0,3,3,0,3,3
2025-07-28,false,3fd88aed-4ca3-4c59-b9ff-8c2703d7e519,mcd-freeitem20-072425-073025-dp,Custom campaign,2025-07-24,2025-07-31,684559,McDonald's (16832-BROWARD & 1ST),USD,4,109.48,53.56,0.00,0.00,0.00,0.00,0.00,27.37,2.04,0,4,4,0,4,4
2025-07-28,true,1b644e69-41a3-4172-813d-0097feb51d88,TODC PROMO,Order discount,2025-07-23,2025-08-12,684559,McDonald's (16832-BROWARD & 1ST),USD,13,310.13,58.44,0.00,0.00,12.87,0.00,0.00,23.86,4.35,0,12,13,0,11,11
2025-07-28,true,d5d9897e-eded-4f8d-a794-29f6e7aa9f24,"Buy 1, get 1 free promotion 07/07/2025","Buy N, get one",2025-07-07,2025-07-29,684559,McDonald's (16832-BROWARD & 1ST),USD,5,131.71,51.94,0.00,0.00,4.95,0.00,0.00,26.34,2.32,0,5,5,0,4,4
2025-07-29,false,e447ee04-f112-4caf-b6da-8a98285639f4,mcd-freeitem15-070125-073125-newcx-lapsed,Custom campaign,2025-07-01,2025-08-01,684559,McDonald's (16832-BROWARD & 1ST),USD,1,24.66,7.39,0.00,0.00,0.00,0.00,0.00,24.66,3.34,0,1,1,0,1,1
2025-07-29,false,3fd88aed-4ca3-4c59-b9ff-8c2703d7e519,mcd-freeitem20-072425-073025-dp,Custom campaign,2025-07-24,2025-07-31,684559,McDonald's (16832-BROWARD & 1ST),USD,6,168.63,80.34,0.00,0.00,0.00,0.00,0.00,28.11,2.10,0,6,6,0,6,6
2025-07-29,false,a782399d-7e4f-4f61-a6e3-3d1a7ca2fc78,mcd-freeitem15-072425-073025-nondp,Custom campaign,2025-07-24,2025-07-31,684559,McDonald's (16832-BROWARD & 1ST),USD,1,25.83,6.09,0.00,0.00,0.00,0.00,0.00,25.83,4.24,0,1,1,0,0,0
2025-07-29,true,1b644e69-41a3-4172-813d-0097feb51d88,TODC PROMO,Order discount,2025-07-23,2025-08-12,684559,McDonald's (16832-BROWARD & 1ST),USD,13,317.86,59.28,0.00,0.00,12.87,0.00,0.00,24.45,4.41,0,13,13,0,10,10
2025-07-30,false,9a5df6df-5e69-4add-b00b-acdf1b06fcdb,mcd-freeitem20-072425-073025-dp,Custom campaign,2025-07-24,2025-07-31,684559,McDonald's (16832-BROWARD & 1ST),USD,1,29.96,11.09,0.00,0.00,0.00,0.00,0.00,29.96,2.70,0,1,1,0,1,1
2025-07-30,true,1b644e69-41a3-4172-813d-0097feb51d88,TODC PROMO,Order discount,2025-07-23,2025-08-12,684559,McDonald's (16832-BROWARD & 1ST),USD,12,317.04,56.16,0.00,0.00,11.88,0.00,0.00,26.42,4.66,0,12,12,0,9,9
2025-07-30,false,3fd88aed-4ca3-4c59-b9ff-8c2703d7e519,mcd-freeitem20-072425-073025-dp,Custom campaign,2025-07-24,2025-07-31,684559,McDonald's (16832-BROWARD & 1ST),USD,2,46.55,26.78,0.00,0.00,0.00,0.00,0.00,23.28,1.74,1,1,2,1,1,2
2025-07-30,false,e447ee04-f112-4caf-b6da-8a98285639f4,mcd-freeitem15-070125-073125-newcx-lapsed,Custom campaign,2025-07-01,2025-08-01,684559,McDonald's (16832-BROWARD & 1ST),USD,2,46.14,14.78,0.00,0.00,0.00,0.00,0.00,23.07,3.12,0,2,2,0,1,1
